constraint_adjusted,effective_params,metrics,penalties,reason,requested_params,runtime_warning_count,score,stage,trial_label,valid
False,"{""strength"": 0.8, ""smoothing_samples"": 15, ""max_gain"": 8.0}","{""depth_rms_cv"": 0.874666472385757, ""deep_zone_contrast"": 0.0003209213356139749, ""deep_gain_ratio"": 5.370510724739492, ""deep_gain_effective"": 1.8516796429383118, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002165559545333219, ""shallow_blow_ratio"": 0.5545580206998023, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.012993357271999316, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.310，有效提升=1.670，深浅均衡CV=0.6239，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 15, ""max_gain"": 8.0}",0,2.3017235989233638,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 8.0}","{""depth_rms_cv"": 0.8798969287166889, ""deep_zone_contrast"": 0.0003208839035978126, ""deep_gain_ratio"": 5.369884312525846, ""deep_gain_effective"": 1.8515813081202284, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0023116089100184826, ""shallow_blow_ratio"": 0.5465761540096922, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.013869653460110896, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.309，有效提升=1.669，深浅均衡CV=0.6402，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 8.0}",0,2.279808211042499,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 61, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9861151270783688, ""deep_zone_contrast"": 0.0003585372252047602, ""deep_gain_ratio"": 5.999999998431559, ""deep_gain_effective"": 1.9459101488312502, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0016594229539239435, ""shallow_blow_ratio"": 0.546055315747755, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.00995653772354366, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 61, ""max_gain"": 6.0}",0,2.2572798101239746,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 31, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9802457953794161, ""deep_zone_contrast"": 0.0003517035608962738, ""deep_gain_ratio"": 5.885640922280444, ""deep_gain_effective"": 1.9294382175038831, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0017198571737937077, ""shallow_blow_ratio"": 0.5447814749171417, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.010319143042762246, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=5.852，有效提升=1.925，深浅均衡CV=1.0139，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0,2.2377902802444134,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 61, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9776524238748898, ""deep_zone_contrast"": 0.00034402264583762734, ""deep_gain_ratio"": 5.75710338949424, ""deep_gain_effective"": 1.9105943055472852, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0020253857298019604, ""shallow_blow_ratio"": 0.5417952092051713, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.012152314378811762, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=5.684，有效提升=1.900，深浅均衡CV=0.9870，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 61, ""max_gain"": 6.0}",0,2.208428706445698,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 15, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9772181670443394, ""deep_zone_contrast"": 0.00033177928875970515, ""deep_gain_ratio"": 5.552214922456049, ""deep_gain_effective"": 1.8798031485854327, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.001672013416396811, ""shallow_blow_ratio"": 0.5498587475428843, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.010032080498380867, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=5.414，有效提升=1.859，深浅均衡CV=0.9414，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 15, ""max_gain"": 6.0}",0,2.159296831137857,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 101, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.094784927268633, ""deep_zone_contrast"": 0.0003585372252047602, ""deep_gain_ratio"": 5.999999998431559, ""deep_gain_effective"": 1.9459101488312502, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0023712037657233893, ""shallow_blow_ratio"": 0.6945275267744593, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.014227222594340335, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 101, ""max_gain"": 6.0}",0,2.1353941532357457,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 101, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.1362830746138446, ""deep_zone_contrast"": 0.0003585372252047602, ""deep_gain_ratio"": 5.999999998431559, ""deep_gain_effective"": 1.9459101488312502, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.00309641440416056, ""shallow_blow_ratio"": 0.7318082818024525, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.01857848642496336, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=6.000，有效提升=1.946，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 101, ""max_gain"": 6.0}",0,2.0873529960491704,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 31, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9744691561096671, ""deep_zone_contrast"": 0.00030772737886080676, ""deep_gain_ratio"": 5.149714291529231, ""deep_gain_effective"": 1.8164056240773687, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002156326539519783, ""shallow_blow_ratio"": 0.5428703306243519, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.012937959237118699, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.874，有效提升=1.770，深浅均衡CV=0.8590，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0,2.0434445118094535,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 15, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.972057683703106, ""deep_zone_contrast"": 0.0002972614732182213, ""deep_gain_ratio"": 4.974570877053272, ""deep_gain_effective"": 1.7875122754983752, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002089177406331156, ""shallow_blow_ratio"": 0.5486701728611431, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.012535064437986937, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.633，有效提升=1.729，深浅均衡CV=0.8184，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 15, ""max_gain"": 6.0}",0,1.993396768372767,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 101, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.2045046251635543, ""deep_zone_contrast"": 0.0003417875701230999, ""deep_gain_ratio"": 5.7197001483775045, ""deep_gain_effective"": 1.9050435327623647, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.003916473193226667, ""shallow_blow_ratio"": 0.7747519052219075, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.023498839159359998, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=5.635，有效提升=1.892，深浅均衡CV=0.9811，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 101, ""max_gain"": 6.0}",0,1.9417486830638802,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 61, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9904145456006945, ""deep_zone_contrast"": 0.00028467034399661786, ""deep_gain_ratio"": 4.763862560038972, ""deep_gain_effective"": 1.751607833307357, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0025818841711027062, ""shallow_blow_ratio"": 0.5418436663394828, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.015491305026616237, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.337，有效提升=1.675，深浅均衡CV=0.7929，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 61, ""max_gain"": 6.0}",0,1.8804879612210372,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 15, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9922593984373178, ""deep_zone_contrast"": 0.0002638961862585278, ""deep_gain_ratio"": 4.4162140102272405, ""deep_gain_effective"": 1.6893970492730286, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0024836785638143394, ""shallow_blow_ratio"": 0.5545580206998023, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.014902071382886036, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.832，有效提升=1.575，深浅均衡CV=0.7006，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 15, ""max_gain"": 6.0}",0,1.7593060309937267,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 6.0}","{""depth_rms_cv"": 0.9965611101701854, ""deep_zone_contrast"": 0.0002660941946615556, ""deep_gain_ratio"": 4.452996942340322, ""deep_gain_effective"": 1.6961653552139528, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002633924749323892, ""shallow_blow_ratio"": 0.5465761540096922, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.015803548495943353, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.887，有效提升=1.587，深浅均衡CV=0.7195，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0,1.758890474531202,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 12.0}","{""depth_rms_cv"": 1.3523231355813323, ""deep_zone_contrast"": 0.00029005852640105897, ""deep_gain_ratio"": 4.854031982195158, ""deep_gain_effective"": 1.7671306515610836, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.004973232676782684, ""shallow_blow_ratio"": 0.8492336359949632, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.029839396060696105, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.868，有效提升=1.583，深浅均衡CV=0.5966，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 12.0}",0,1.5679415664690106,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 12.0}","{""depth_rms_cv"": 1.1183650310360245, ""deep_zone_contrast"": 0.00022708604806914698, ""deep_gain_ratio"": 3.8002087155122575, ""deep_gain_effective"": 1.5686593993669, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0028748222646380914, ""shallow_blow_ratio"": 0.5857645944612125, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.017248933587828547, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.263，有效提升=1.450，深浅均衡CV=0.4211，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 12.0}",0,1.55200129462303,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 8.0}","{""depth_rms_cv"": 1.1213193158630057, ""deep_zone_contrast"": 0.00022583258548229267, ""deep_gain_ratio"": 3.7792324402737107, ""deep_gain_effective"": 1.5642799562608458, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002877340357132665, ""shallow_blow_ratio"": 0.5857645944612125, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.01726404214279599, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.250，有效提升=1.447，深浅均衡CV=0.4331，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 8.0}",0,1.5282203663794878,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 12.0}","{""depth_rms_cv"": 1.1254993447197488, ""deep_zone_contrast"": 0.00022653785130881317, ""deep_gain_ratio"": 3.7910348269173855, ""deep_gain_effective"": 1.5667464271121736, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0030955750399957026, ""shallow_blow_ratio"": 0.5770699037294209, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.018573450239974216, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.236，有效提升=1.444，深浅均衡CV=0.4504，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 12.0}",0,1.5065311992753223,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 8.0}","{""depth_rms_cv"": 1.1281148517505775, ""deep_zone_contrast"": 0.0002254342597184315, ""deep_gain_ratio"": 3.7725665924494645, ""deep_gain_effective"": 1.562884229888562, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0030989324966551337, ""shallow_blow_ratio"": 0.5770699037294209, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.0185935949799308, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.227，有效提升=1.441，深浅均衡CV=0.4605，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 8.0}",0,1.4864873432142631,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 12.0}","{""depth_rms_cv"": 1.2249263027679596, ""deep_zone_contrast"": 0.00024384204564451627, ""deep_gain_ratio"": 4.080614705067509, ""deep_gain_effective"": 1.625432259204433, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.004271524234961532, ""shallow_blow_ratio"": 0.6529665868671691, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.02562914540976919, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.414，有效提升=1.485，深浅均衡CV=0.5172，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 12.0}",0,1.4650053790154598,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 8.0}","{""depth_rms_cv"": 1.2334563913276293, ""deep_zone_contrast"": 0.00023789728939584145, ""deep_gain_ratio"": 3.981131206632013, ""deep_gain_effective"": 1.60565701516803, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0042849540615992575, ""shallow_blow_ratio"": 0.6529665868671691, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.025709724369595545, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.306，有效提升=1.460，深浅均衡CV=0.5341，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 8.0}",0,1.383067801789283,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 8.0}","{""depth_rms_cv"": 1.3728880512544808, ""deep_zone_contrast"": 0.0002752690303830932, ""deep_gain_ratio"": 4.60653473547574, ""deep_gain_effective"": 1.7239328344718416, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.004996734873398703, ""shallow_blow_ratio"": 0.8492336359949632, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.02998040924039222, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.591，有效提升=1.524，深浅均衡CV=0.6482，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 101, ""max_gain"": 8.0}",0,1.368293726757067,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 15, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1449840169390548, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002330074921645355, ""shallow_blow_ratio"": 0.5498587475428843, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.013980449529872131, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 15, ""max_gain"": 4.0}",0,1.2054830648909656,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 31, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1462029957489424, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0024626944596928936, ""shallow_blow_ratio"": 0.5447814749171417, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.014776166758157362, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 31, ""max_gain"": 4.0}",0,1.2037045437245326,energy_decay_gain,,True
False,"{""strength"": 1.2, ""smoothing_samples"": 61, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1479451035698847, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0024366741705823007, ""shallow_blow_ratio"": 0.546055315747755, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.014620045023493804, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.2, ""smoothing_samples"": 61, ""max_gain"": 4.0}",0,1.201874092075561,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 31, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.147465875730634, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002717021801644818, ""shallow_blow_ratio"": 0.5428703306243519, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.016302130809868906, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 31, ""max_gain"": 4.0}",0,1.2014760955162305,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 61, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1483367834008706, ""deep_zone_contrast"": 0.0002390248168656562, ""deep_gain_ratio"": 4.0, ""deep_gain_effective"": 1.6094379124341003, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002701913246677377, ""shallow_blow_ratio"": 0.5417952092051713, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.016211479480064264, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=4.000，有效提升=1.609，深浅均衡CV=1.0391，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 61, ""max_gain"": 4.0}",0,1.2005679553103628,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.156991002829137, ""deep_zone_contrast"": 0.00020438496791556573, ""deep_gain_ratio"": 3.420313766506349, ""deep_gain_effective"": 1.4862106814674494, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0029201479295404144, ""shallow_blow_ratio"": 0.5857645944612125, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.017520887577242485, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=2.880，有效提升=1.356，深浅均衡CV=0.5286，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 15, ""max_gain"": 6.0}",0,1.184133956341356,energy_decay_gain,,True
False,"{""strength"": 0.8, ""smoothing_samples"": 61, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1572652628898916, ""deep_zone_contrast"": 0.00023607645555240027, ""deep_gain_ratio"": 3.950660164046262, ""deep_gain_effective"": 1.5995209341620737, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.002962955501948164, ""shallow_blow_ratio"": 0.5418436663394828, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.017777733011688987, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.936，有效提升=1.597，深浅均衡CV=1.0229，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.8, ""smoothing_samples"": 61, ""max_gain"": 4.0}",0,1.175366020812085,energy_decay_gain,,True
False,"{""strength"": 1.0, ""smoothing_samples"": 15, ""max_gain"": 4.0}","{""depth_rms_cv"": 1.1442308104565706, ""deep_zone_contrast"": 0.00023245339109933811, ""deep_gain_ratio"": 3.8900293977422176, ""deep_gain_effective"": 1.5871983152769344, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.0025852416277621377, ""shallow_blow_ratio"": 0.5486701728611431, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.015511449766572826, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=3.857，有效提升=1.580，深浅均衡CV=1.0028，过曝比=0.0000，窗口下限=10。,"{""strength"": 1.0, ""smoothing_samples"": 15, ""max_gain"": 4.0}",0,1.1728421575614247,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.1628680623120622, ""deep_zone_contrast"": 0.00020427722496570885, ""deep_gain_ratio"": 3.4185107244411825, ""deep_gain_effective"": 1.4858026991408348, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.003140061340733168, ""shallow_blow_ratio"": 0.5770699037294209, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.01884036804439901, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=2.849，有效提升=1.348，深浅均衡CV=0.5473，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 31, ""max_gain"": 6.0}",0,1.1499967329588967,energy_decay_gain,,True
False,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 6.0}","{""depth_rms_cv"": 1.2666497559658483, ""deep_zone_contrast"": 0.0002179709724134163, ""deep_gain_ratio"": 3.647670986999259, ""deep_gain_effective"": 1.5363662311145765, ""clipping_ratio"": 1.6787283297156739e-06, ""hot_pixel_ratio"": 0.00431852862819357, ""shallow_blow_ratio"": 0.6529665868671691, ""window"": 0.0, ""recommended_min_window"": 10.0, ""short_window_ratio"": 0.0}","{""clipping"": 1.678728329715674e-05, ""hot_pixels"": 0.025911171769161422, ""shallow_blowup"": 0.0, ""short_window"": 0.0}",深部对比提升=2.942，有效提升=1.372，深浅均衡CV=0.6222，过曝比=0.0000，窗口下限=10。,"{""strength"": 0.5, ""smoothing_samples"": 61, ""max_gain"": 6.0}",0,1.0645245242522294,energy_decay_gain,,True
